filepath,label
data\raw\polar_bear\polar_bear-0135.jpg,polar_bear
data\raw\polar_bear\polar_bear-0193.jpg,polar_bear
data\raw\polar_bear\polar_bear-0064.jpg,polar_bear
data\raw\polar_bear\polar_bear-0062.jpg,polar_bear
data\raw\polar_bear\polar_bear-0194.jpg,polar_bear
data\raw\polar_bear\polar_bear-0220.jpg,polar_bear
data\raw\polar_bear\polar_bear-0132.jpg,polar_bear
data\raw\polar_bear\polar_bear-0070.jpg,polar_bear
data\raw\polar_bear\polar_bear-0333.jpg,polar_bear
data\raw\polar_bear\polar_bear-0266.jpg,polar_bear
data\raw\polar_bear\polar_bear-0269.jpg,polar_bear
data\raw\polar_bear\polar_bear-0167.jpg,polar_bear
data\raw\polar_bear\polar_bear-0192.jpg,polar_bear
data\raw\polar_bear\polar_bear-0215.jpg,polar_bear
data\raw\polar_bear\polar_bear-0039.jpg,polar_bear
data\raw\polar_bear\polar_bear-0313.jpg,polar_bear
data\raw\polar_bear\polar_bear-0356.jpg,polar_bear
data\raw\polar_bear\polar_bear-0151.jpg,polar_bear
data\raw\polar_bear\polar_bear-0018.jpg,polar_bear
data\raw\polar_bear\polar_bear-0228.jpg,polar_bear
data\raw\polar_bear\polar_bear-0093.jpg,polar_bear
data\raw\polar_bear\polar_bear-0308.jpg,polar_bear
data\raw\polar_bear\polar_bear-0223.jpg,polar_bear
data\raw\polar_bear\polar_bear-0080.jpg,polar_bear
data\raw\polar_bear\polar_bear-0054.jpg,polar_bear
data\raw\polar_bear\polar_bear-0131.jpg,polar_bear
data\raw\polar_bear\polar_bear-0286.jpg,polar_bear
data\raw\polar_bear\polar_bear-0297.jpg,polar_bear
data\raw\polar_bear\polar_bear-0072.jpg,polar_bear
data\raw\polar_bear\polar_bear-0111.jpg,polar_bear
data\raw\polar_bear\polar_bear-0274.jpg,polar_bear
data\raw\polar_bear\polar_bear-0110.jpg,polar_bear
data\raw\polar_bear\polar_bear-0185.jpg,polar_bear
data\raw\polar_bear\polar_bear-0331.jpg,polar_bear
data\raw\polar_bear\polar_bear-0275.jpg,polar_bear
data\raw\polar_bear\polar_bear-0094.jpg,polar_bear
data\raw\polar_bear\polar_bear-0050.jpg,polar_bear
data\raw\polar_bear\polar_bear-0170.jpg,polar_bear
data\raw\polar_bear\polar_bear-0055.jpg,polar_bear
data\raw\polar_bear\polar_bear-0129.jpg,polar_bear
data\raw\polar_bear\polar_bear-0019.jpg,polar_bear
data\raw\polar_bear\polar_bear-0225.jpg,polar_bear
data\raw\polar_bear\polar_bear-0186.jpg,polar_bear
data\raw\polar_bear\polar_bear-0112.jpg,polar_bear
data\raw\polar_bear\polar_bear-0126.jpg,polar_bear
data\raw\polar_bear\polar_bear-0248.jpg,polar_bear
data\raw\polar_bear\polar_bear-0102.jpg,polar_bear
data\raw\polar_bear\polar_bear-0218.jpg,polar_bear
data\raw\polar_bear\polar_bear-0041.jpg,polar_bear
data\raw\polar_bear\polar_bear-0353.jpg,polar_bear
data\raw\polar_bear\polar_bear-0306.jpg,polar_bear
data\raw\polar_bear\polar_bear-0051.jpg,polar_bear
data\raw\polar_bear\polar_bear-0066.jpg,polar_bear
data\raw\polar_bear\polar_bear-0012.jpg,polar_bear
data\raw\polar_bear\polar_bear-0226.jpg,polar_bear
data\raw\polar_bear\polar_bear-0247.jpg,polar_bear
data\raw\polar_bear\polar_bear-0259.jpg,polar_bear
data\raw\polar_bear\polar_bear-0109.jpg,polar_bear
data\raw\polar_bear\polar_bear-0069.jpg,polar_bear
data\raw\polar_bear\polar_bear-0284.jpg,polar_bear
data\raw\polar_bear\polar_bear-0003.jpg,polar_bear
data\raw\polar_bear\polar_bear-0026.jpg,polar_bear
data\raw\polar_bear\polar_bear-0229.jpg,polar_bear
data\raw\polar_bear\polar_bear-0099.jpg,polar_bear
data\raw\polar_bear\polar_bear-0101.jpg,polar_bear
data\raw\polar_bear\polar_bear-0251.jpg,polar_bear
data\raw\polar_bear\polar_bear-0068.jpg,polar_bear
data\raw\polar_bear\polar_bear-0143.jpg,polar_bear
data\raw\polar_bear\polar_bear-0025.jpg,polar_bear
data\raw\polar_bear\polar_bear-0347.jpg,polar_bear
data\raw\polar_bear\polar_bear-0158.jpg,polar_bear
data\raw\polar_bear\polar_bear-0008.jpg,polar_bear
data\raw\polar_bear\polar_bear-0160.jpg,polar_bear
data\raw\polar_bear\polar_bear-0024.jpg,polar_bear
data\raw\polar_bear\polar_bear-0265.jpg,polar_bear
data\raw\polar_bear\polar_bear-0162.jpg,polar_bear
data\raw\polar_bear\polar_bear-0312.jpg,polar_bear
data\raw\polar_bear\polar_bear-0103.jpg,polar_bear
data\raw\polar_bear\polar_bear-0156.jpg,polar_bear
data\raw\polar_bear\polar_bear-0231.jpg,polar_bear
data\raw\polar_bear\polar_bear-0336.jpg,polar_bear
data\raw\polar_bear\polar_bear-0036.jpg,polar_bear
data\raw\polar_bear\polar_bear-0283.jpg,polar_bear
data\raw\polar_bear\polar_bear-0298.jpg,polar_bear
data\raw\polar_bear\polar_bear-0316.jpg,polar_bear
data\raw\polar_bear\polar_bear-0087.jpg,polar_bear
data\raw\polar_bear\polar_bear-0212.jpg,polar_bear
data\raw\polar_bear\polar_bear-0153.jpg,polar_bear
data\raw\polar_bear\polar_bear-0346.jpg,polar_bear
data\raw\polar_bear\polar_bear-0243.jpg,polar_bear
data\raw\polar_bear\polar_bear-0281.jpg,polar_bear
data\raw\polar_bear\polar_bear-0261.jpg,polar_bear
data\raw\polar_bear\polar_bear-0130.jpg,polar_bear
data\raw\polar_bear\polar_bear-0140.jpg,polar_bear
data\raw\polar_bear\polar_bear-0002.jpg,polar_bear
data\raw\polar_bear\polar_bear-0291.jpg,polar_bear
data\raw\polar_bear\polar_bear-0221.jpg,polar_bear
data\raw\polar_bear\polar_bear-0211.jpg,polar_bear
data\raw\polar_bear\polar_bear-0164.jpg,polar_bear
data\raw\polar_bear\polar_bear-0128.jpg,polar_bear
data\raw\polar_bear\polar_bear-0104.jpg,polar_bear
data\raw\polar_bear\polar_bear-0007.jpg,polar_bear
data\raw\polar_bear\polar_bear-0032.jpg,polar_bear
data\raw\polar_bear\polar_bear-0210.jpg,polar_bear
data\raw\polar_bear\polar_bear-0290.jpg,polar_bear
data\raw\polar_bear\polar_bear-0180.jpg,polar_bear
data\raw\polar_bear\polar_bear-0350.jpg,polar_bear
data\raw\polar_bear\polar_bear-0115.jpg,polar_bear
data\raw\polar_bear\polar_bear-0200.jpg,polar_bear
data\raw\polar_bear\polar_bear-0196.jpg,polar_bear
data\raw\polar_bear\polar_bear-0242.jpg,polar_bear
data\raw\polar_bear\polar_bear-0176.jpg,polar_bear
data\raw\polar_bear\polar_bear-0351.jpg,polar_bear
data\raw\polar_bear\polar_bear-0144.jpg,polar_bear
data\raw\polar_bear\polar_bear-0254.jpg,polar_bear
data\raw\polar_bear\polar_bear-0048.jpg,polar_bear
data\raw\polar_bear\polar_bear-0338.jpg,polar_bear
data\raw\polar_bear\polar_bear-0204.jpg,polar_bear
data\raw\polar_bear\polar_bear-0113.jpg,polar_bear
data\raw\polar_bear\polar_bear-0285.jpg,polar_bear
data\raw\polar_bear\polar_bear-0315.jpg,polar_bear
data\raw\polar_bear\polar_bear-0082.jpg,polar_bear
data\raw\polar_bear\polar_bear-0011.jpg,polar_bear
data\raw\polar_bear\polar_bear-0030.jpg,polar_bear
data\raw\polar_bear\polar_bear-0061.jpg,polar_bear
data\raw\polar_bear\polar_bear-0337.jpg,polar_bear
data\raw\polar_bear\polar_bear-0263.jpg,polar_bear
data\raw\polar_bear\polar_bear-0216.jpg,polar_bear
data\raw\polar_bear\polar_bear-0178.jpg,polar_bear
data\raw\polar_bear\polar_bear-0182.jpg,polar_bear
data\raw\polar_bear\polar_bear-0268.jpg,polar_bear
data\raw\polar_bear\polar_bear-0352.jpg,polar_bear
data\raw\polar_bear\polar_bear-0199.jpg,polar_bear
data\raw\polar_bear\polar_bear-0138.jpg,polar_bear
data\raw\polar_bear\polar_bear-0183.jpg,polar_bear
data\raw\polar_bear\polar_bear-0267.jpg,polar_bear
data\raw\polar_bear\polar_bear-0159.jpg,polar_bear
data\raw\polar_bear\polar_bear-0043.jpg,polar_bear
data\raw\polar_bear\polar_bear-0117.jpg,polar_bear
data\raw\polar_bear\polar_bear-0073.jpg,polar_bear
data\raw\polar_bear\polar_bear-0091.jpg,polar_bear
data\raw\polar_bear\polar_bear-0038.jpg,polar_bear
data\raw\polar_bear\polar_bear-0349.jpg,polar_bear
data\raw\polar_bear\polar_bear-0330.jpg,polar_bear
data\raw\polar_bear\polar_bear-0074.jpg,polar_bear
data\raw\polar_bear\polar_bear-0096.jpg,polar_bear
data\raw\polar_bear\polar_bear-0124.jpg,polar_bear
data\raw\polar_bear\polar_bear-0296.jpg,polar_bear
data\raw\polar_bear\polar_bear-0067.jpg,polar_bear
data\raw\polar_bear\polar_bear-0207.jpg,polar_bear
data\raw\polar_bear\polar_bear-0044.jpg,polar_bear
data\raw\polar_bear\polar_bear-0079.jpg,polar_bear
data\raw\polar_bear\polar_bear-0203.jpg,polar_bear
data\raw\polar_bear\polar_bear-0252.jpg,polar_bear
data\raw\polar_bear\polar_bear-0146.jpg,polar_bear
data\raw\polar_bear\polar_bear-0256.jpg,polar_bear
data\raw\polar_bear\polar_bear-0118.jpg,polar_bear
data\raw\polar_bear\polar_bear-0240.jpg,polar_bear
data\raw\polar_bear\polar_bear-0141.jpg,polar_bear
data\raw\polar_bear\polar_bear-0136.jpg,polar_bear
data\raw\polar_bear\polar_bear-0179.jpg,polar_bear
data\raw\polar_bear\polar_bear-0329.jpg,polar_bear
data\raw\polar_bear\polar_bear-0326.jpg,polar_bear
data\raw\polar_bear\polar_bear-0125.jpg,polar_bear
data\raw\polar_bear\polar_bear-0084.jpg,polar_bear
data\raw\polar_bear\polar_bear-0202.jpg,polar_bear
data\raw\polar_bear\polar_bear-0227.jpg,polar_bear
data\raw\polar_bear\polar_bear-0168.jpg,polar_bear
data\raw\polar_bear\polar_bear-0088.jpg,polar_bear
data\raw\polar_bear\polar_bear-0149.jpg,polar_bear
data\raw\polar_bear\polar_bear-0106.jpg,polar_bear
data\raw\polar_bear\polar_bear-0086.jpg,polar_bear
data\raw\polar_bear\polar_bear-0335.jpg,polar_bear
data\raw\polar_bear\polar_bear-0253.jpg,polar_bear
data\raw\polar_bear\polar_bear-0214.jpg,polar_bear
data\raw\polar_bear\polar_bear-0060.jpg,polar_bear
data\raw\polar_bear\polar_bear-0206.jpg,polar_bear
data\raw\polar_bear\polar_bear-0280.jpg,polar_bear
data\raw\polar_bear\polar_bear-0237.jpg,polar_bear
data\raw\polar_bear\polar_bear-0327.jpg,polar_bear
data\raw\polar_bear\polar_bear-0049.jpg,polar_bear
data\raw\polar_bear\polar_bear-0075.jpg,polar_bear
data\raw\polar_bear\polar_bear-0250.jpg,polar_bear
data\raw\polar_bear\polar_bear-0166.jpg,polar_bear
data\raw\polar_bear\polar_bear-0328.jpg,polar_bear
data\raw\polar_bear\polar_bear-0114.jpg,polar_bear
data\raw\polar_bear\polar_bear-0294.jpg,polar_bear
data\raw\polar_bear\polar_bear-0089.jpg,polar_bear
data\raw\polar_bear\polar_bear-0122.jpg,polar_bear
data\raw\polar_bear\polar_bear-0271.jpg,polar_bear
data\raw\polar_bear\polar_bear-0309.jpg,polar_bear
data\raw\polar_bear\polar_bear-0324.jpg,polar_bear
data\raw\polar_bear\polar_bear-0175.jpg,polar_bear
data\raw\polar_bear\polar_bear-0320.jpg,polar_bear
data\raw\polar_bear\polar_bear-0289.jpg,polar_bear
data\raw\porcupine\porcupine-0108.jpg,porcupine
data\raw\porcupine\porcupine-0001.jpg,porcupine
data\raw\porcupine\porcupine-0262.jpg,porcupine
data\raw\porcupine\porcupine-0216.jpg,porcupine
data\raw\porcupine\porcupine-0292.jpg,porcupine
data\raw\porcupine\porcupine-0142.jpg,porcupine
data\raw\porcupine\porcupine-0284.jpg,porcupine
data\raw\porcupine\porcupine-0161.jpg,porcupine
data\raw\porcupine\porcupine-0304.jpg,porcupine
data\raw\porcupine\porcupine-0198.jpg,porcupine
data\raw\porcupine\porcupine-0229.jpg,porcupine
data\raw\porcupine\porcupine-0260.jpg,porcupine
data\raw\porcupine\porcupine-0131.jpg,porcupine
data\raw\porcupine\porcupine-0240.jpg,porcupine
data\raw\porcupine\porcupine-0222.jpg,porcupine
data\raw\porcupine\porcupine-0195.jpg,porcupine
data\raw\porcupine\porcupine-0263.jpg,porcupine
data\raw\porcupine\porcupine-0137.jpg,porcupine
data\raw\porcupine\porcupine-0314.jpg,porcupine
data\raw\porcupine\porcupine-0006.jpg,porcupine
data\raw\porcupine\porcupine-0245.jpg,porcupine
data\raw\porcupine\porcupine-0125.jpg,porcupine
data\raw\porcupine\porcupine-0197.jpg,porcupine
data\raw\porcupine\porcupine-0027.jpg,porcupine
data\raw\porcupine\porcupine-0041.jpg,porcupine
data\raw\porcupine\porcupine-0165.jpg,porcupine
data\raw\porcupine\porcupine-0015.jpg,porcupine
data\raw\porcupine\porcupine-0045.jpg,porcupine
data\raw\porcupine\porcupine-0308.jpg,porcupine
data\raw\porcupine\porcupine-0115.jpg,porcupine
data\raw\porcupine\porcupine-0167.jpg,porcupine
data\raw\porcupine\porcupine-0316.jpg,porcupine
data\raw\porcupine\porcupine-0210.jpg,porcupine
data\raw\porcupine\porcupine-0123.jpg,porcupine
data\raw\porcupine\porcupine-0242.jpg,porcupine
data\raw\porcupine\porcupine-0235.jpg,porcupine
data\raw\porcupine\porcupine-0104.jpg,porcupine
data\raw\porcupine\porcupine-0088.jpg,porcupine
data\raw\porcupine\porcupine-0213.jpg,porcupine
data\raw\porcupine\porcupine-0184.jpg,porcupine
data\raw\porcupine\porcupine-0190.jpg,porcupine
data\raw\porcupine\porcupine-0102.jpg,porcupine
data\raw\porcupine\porcupine-0268.jpg,porcupine
data\raw\porcupine\porcupine-0135.jpg,porcupine
data\raw\porcupine\porcupine-0265.jpg,porcupine
data\raw\porcupine\porcupine-0285.jpg,porcupine
data\raw\porcupine\porcupine-0153.jpg,porcupine
data\raw\porcupine\porcupine-0239.jpg,porcupine
data\raw\porcupine\porcupine-0082.jpg,porcupine
data\raw\porcupine\porcupine-0043.jpg,porcupine
data\raw\porcupine\porcupine-0231.jpg,porcupine
data\raw\porcupine\porcupine-0170.jpg,porcupine
data\raw\porcupine\porcupine-0116.jpg,porcupine
data\raw\porcupine\porcupine-0168.jpg,porcupine
data\raw\porcupine\porcupine-0267.jpg,porcupine
data\raw\porcupine\porcupine-0232.jpg,porcupine
data\raw\porcupine\porcupine-0010.jpg,porcupine
data\raw\porcupine\porcupine-0238.jpg,porcupine
data\raw\porcupine\porcupine-0300.jpg,porcupine
data\raw\porcupine\porcupine-0039.jpg,porcupine
data\raw\porcupine\porcupine-0208.jpg,porcupine
data\raw\porcupine\porcupine-0269.jpg,porcupine
data\raw\porcupine\porcupine-0174.jpg,porcupine
data\raw\porcupine\porcupine-0069.jpg,porcupine
data\raw\porcupine\porcupine-0251.jpg,porcupine
data\raw\porcupine\porcupine-0103.jpg,porcupine
data\raw\porcupine\porcupine-0286.jpg,porcupine
data\raw\porcupine\porcupine-0013.jpg,porcupine
data\raw\porcupine\porcupine-0180.jpg,porcupine
data\raw\porcupine\porcupine-0189.jpg,porcupine
data\raw\porcupine\porcupine-0321.jpg,porcupine
data\raw\porcupine\porcupine-0092.jpg,porcupine
data\raw\porcupine\porcupine-0154.jpg,porcupine
data\raw\porcupine\porcupine-0241.jpg,porcupine
data\raw\porcupine\porcupine-0096.jpg,porcupine
data\raw\porcupine\porcupine-0106.jpg,porcupine
data\raw\porcupine\porcupine-0188.jpg,porcupine
data\raw\porcupine\porcupine-0289.jpg,porcupine
data\raw\porcupine\porcupine-0294.jpg,porcupine
data\raw\porcupine\porcupine-0066.jpg,porcupine
data\raw\porcupine\porcupine-0141.jpg,porcupine
data\raw\porcupine\porcupine-0297.jpg,porcupine
data\raw\porcupine\porcupine-0212.jpg,porcupine
data\raw\porcupine\porcupine-0061.jpg,porcupine
data\raw\porcupine\porcupine-0046.jpg,porcupine
data\raw\porcupine\porcupine-0303.jpg,porcupine
data\raw\porcupine\porcupine-0083.jpg,porcupine
data\raw\porcupine\porcupine-0288.jpg,porcupine
data\raw\porcupine\porcupine-0107.jpg,porcupine
data\raw\porcupine\porcupine-0158.jpg,porcupine
data\raw\porcupine\porcupine-0036.jpg,porcupine
data\raw\porcupine\porcupine-0064.jpg,porcupine
data\raw\porcupine\porcupine-0147.jpg,porcupine
data\raw\porcupine\porcupine-0159.jpg,porcupine
data\raw\porcupine\porcupine-0310.jpg,porcupine
data\raw\porcupine\porcupine-0276.jpg,porcupine
data\raw\porcupine\porcupine-0261.jpg,porcupine
data\raw\porcupine\porcupine-0077.jpg,porcupine
data\raw\porcupine\porcupine-0101.jpg,porcupine
data\raw\porcupine\porcupine-0296.jpg,porcupine
data\raw\porcupine\porcupine-0200.jpg,porcupine
data\raw\porcupine\porcupine-0163.jpg,porcupine
data\raw\porcupine\porcupine-0223.jpg,porcupine
data\raw\porcupine\porcupine-0283.jpg,porcupine
data\raw\porcupine\porcupine-0095.jpg,porcupine
data\raw\porcupine\porcupine-0119.jpg,porcupine
data\raw\porcupine\porcupine-0076.jpg,porcupine
data\raw\porcupine\porcupine-0256.jpg,porcupine
data\raw\porcupine\porcupine-0202.jpg,porcupine
data\raw\porcupine\porcupine-0118.jpg,porcupine
data\raw\porcupine\porcupine-0019.jpg,porcupine
data\raw\porcupine\porcupine-0218.jpg,porcupine
data\raw\porcupine\porcupine-0144.jpg,porcupine
data\raw\porcupine\porcupine-0219.jpg,porcupine
data\raw\porcupine\porcupine-0085.jpg,porcupine
data\raw\porcupine\porcupine-0067.jpg,porcupine
data\raw\porcupine\porcupine-0281.jpg,porcupine
data\raw\porcupine\porcupine-0225.jpg,porcupine
data\raw\porcupine\porcupine-0014.jpg,porcupine
data\raw\porcupine\porcupine-0128.jpg,porcupine
data\raw\porcupine\porcupine-0063.jpg,porcupine
data\raw\porcupine\porcupine-0126.jpg,porcupine
data\raw\porcupine\porcupine-0173.jpg,porcupine
data\raw\porcupine\porcupine-0023.jpg,porcupine
data\raw\porcupine\porcupine-0295.jpg,porcupine
data\raw\porcupine\porcupine-0087.jpg,porcupine
data\raw\porcupine\porcupine-0217.jpg,porcupine
data\raw\porcupine\porcupine-0221.jpg,porcupine
data\raw\porcupine\porcupine-0307.jpg,porcupine
data\raw\porcupine\porcupine-0319.jpg,porcupine
data\raw\porcupine\porcupine-0110.jpg,porcupine
data\raw\porcupine\porcupine-0317.jpg,porcupine
data\raw\porcupine\porcupine-0156.jpg,porcupine
data\raw\porcupine\porcupine-0058.jpg,porcupine
data\raw\porcupine\porcupine-0273.jpg,porcupine
data\raw\porcupine\porcupine-0275.jpg,porcupine
data\raw\porcupine\porcupine-0117.jpg,porcupine
data\raw\porcupine\porcupine-0257.jpg,porcupine
data\raw\porcupine\porcupine-0099.jpg,porcupine
data\raw\porcupine\porcupine-0318.jpg,porcupine
data\raw\porcupine\porcupine-0148.jpg,porcupine
data\raw\porcupine\porcupine-0278.jpg,porcupine
data\raw\porcupine\porcupine-0022.jpg,porcupine
data\raw\porcupine\porcupine-0226.jpg,porcupine
data\raw\porcupine\porcupine-0143.jpg,porcupine
data\raw\porcupine\porcupine-0287.jpg,porcupine
data\raw\porcupine\porcupine-0093.jpg,porcupine
data\raw\porcupine\porcupine-0127.jpg,porcupine
data\raw\porcupine\porcupine-0035.jpg,porcupine
data\raw\porcupine\porcupine-0134.jpg,porcupine
data\raw\porcupine\porcupine-0205.jpg,porcupine
data\raw\porcupine\porcupine-0120.jpg,porcupine
data\raw\porcupine\porcupine-0206.jpg,porcupine
data\raw\porcupine\porcupine-0081.jpg,porcupine
data\raw\porcupine\porcupine-0233.jpg,porcupine
data\raw\porcupine\porcupine-0105.jpg,porcupine
data\raw\porcupine\porcupine-0243.jpg,porcupine
data\raw\porcupine\porcupine-0247.jpg,porcupine
data\raw\porcupine\porcupine-0280.jpg,porcupine
data\raw\porcupine\porcupine-0315.jpg,porcupine
data\raw\porcupine\porcupine-0098.jpg,porcupine
data\raw\porcupine\porcupine-0252.jpg,porcupine
data\raw\porcupine\porcupine-0047.jpg,porcupine
data\raw\porcupine\porcupine-0224.jpg,porcupine
data\raw\porcupine\porcupine-0113.jpg,porcupine
data\raw\porcupine\porcupine-0207.jpg,porcupine
data\raw\porcupine\porcupine-0203.jpg,porcupine
data\raw\porcupine\porcupine-0299.jpg,porcupine
data\raw\porcupine\porcupine-0122.jpg,porcupine
data\raw\porcupine\porcupine-0309.jpg,porcupine
data\raw\porcupine\porcupine-0055.jpg,porcupine
data\raw\porcupine\porcupine-0255.jpg,porcupine
data\raw\porcupine\porcupine-0002.jpg,porcupine
data\raw\porcupine\porcupine-0138.jpg,porcupine
data\raw\porcupine\porcupine-0044.jpg,porcupine
data\raw\porcupine\porcupine-0073.jpg,porcupine
data\raw\porcupine\porcupine-0290.jpg,porcupine
data\raw\porcupine\porcupine-0056.jpg,porcupine
data\raw\porcupine\porcupine-0136.jpg,porcupine
data\raw\porcupine\porcupine-0004.jpg,porcupine
data\raw\porcupine\porcupine-0193.jpg,porcupine
data\raw\porcupine\porcupine-0026.jpg,porcupine
data\raw\porcupine\porcupine-0018.jpg,porcupine
data\raw\porcupine\porcupine-0146.jpg,porcupine
data\raw\porcupine\porcupine-0130.jpg,porcupine
data\raw\porcupine\porcupine-0062.jpg,porcupine
data\raw\porcupine\porcupine-0157.jpg,porcupine
data\raw\porcupine\porcupine-0187.jpg,porcupine
data\raw\porcupine\porcupine-0129.jpg,porcupine
data\raw\porcupine\porcupine-0042.jpg,porcupine
data\raw\porcupine\porcupine-0091.jpg,porcupine
data\raw\porcupine\porcupine-0230.jpg,porcupine
data\raw\porcupine\porcupine-0305.jpg,porcupine
data\raw\porcupine\porcupine-0259.jpg,porcupine
data\raw\porcupine\porcupine-0192.jpg,porcupine
data\raw\porcupine\porcupine-0038.jpg,porcupine
data\raw\porcupine\porcupine-0024.jpg,porcupine
data\raw\porcupine\porcupine-0253.jpg,porcupine
data\raw\porcupine\porcupine-0090.jpg,porcupine
data\raw\porcupine\porcupine-0172.jpg,porcupine
data\raw\porcupine\porcupine-0048.jpg,porcupine
data\raw\porcupine\porcupine-0052.jpg,porcupine
data\raw\porcupine\porcupine-0151.jpg,porcupine
data\raw\porcupine\porcupine-0277.jpg,porcupine
data\raw\porcupine\porcupine-0293.jpg,porcupine
data\raw\porcupine\porcupine-0032.jpg,porcupine
data\raw\porcupine\porcupine-0234.jpg,porcupine
data\raw\porcupine\porcupine-0306.jpg,porcupine
data\raw\porcupine\porcupine-0228.jpg,porcupine
data\raw\porcupine\porcupine-0003.jpg,porcupine
data\raw\porcupine\porcupine-0171.jpg,porcupine
data\raw\porcupine\porcupine-0254.jpg,porcupine
data\raw\porcupine\porcupine-0017.jpg,porcupine
data\raw\porcupine\porcupine-0012.jpg,porcupine
data\raw\porcupine\porcupine-0065.jpg,porcupine
data\raw\porcupine\porcupine-0250.jpg,porcupine
data\raw\porcupine\porcupine-0121.jpg,porcupine
data\raw\porcupine\porcupine-0016.jpg,porcupine
data\raw\porcupine\porcupine-0152.jpg,porcupine
data\raw\porcupine\porcupine-0132.jpg,porcupine
data\raw\porcupine\porcupine-0169.jpg,porcupine
data\raw\porcupine\porcupine-0204.jpg,porcupine
data\raw\porcupine\porcupine-0301.jpg,porcupine
data\raw\porcupine\porcupine-0311.jpg,porcupine
data\raw\red_panda\red_panda-0274.jpg,red_panda
data\raw\red_panda\red_panda-0280.jpg,red_panda
data\raw\red_panda\red_panda-0309.jpg,red_panda
data\raw\red_panda\red_panda-0013.jpg,red_panda
data\raw\red_panda\red_panda-0155.jpg,red_panda
data\raw\red_panda\red_panda-0273.jpg,red_panda
data\raw\red_panda\red_panda-0088.jpg,red_panda
data\raw\red_panda\red_panda-0009.jpg,red_panda
data\raw\red_panda\red_panda-0037.jpg,red_panda
data\raw\red_panda\red_panda-0242.jpg,red_panda
data\raw\red_panda\red_panda-0223.jpg,red_panda
data\raw\red_panda\red_panda-0248.jpg,red_panda
data\raw\red_panda\red_panda-0108.jpg,red_panda
data\raw\red_panda\red_panda-0004.jpg,red_panda
data\raw\red_panda\red_panda-0295.jpg,red_panda
data\raw\red_panda\red_panda-0045.jpg,red_panda
data\raw\red_panda\red_panda-0071.jpg,red_panda
data\raw\red_panda\red_panda-0227.jpg,red_panda
data\raw\red_panda\red_panda-0168.jpg,red_panda
data\raw\red_panda\red_panda-0002.jpg,red_panda
data\raw\red_panda\red_panda-0092.jpg,red_panda
data\raw\red_panda\red_panda-0084.jpg,red_panda
data\raw\red_panda\red_panda-0213.jpg,red_panda
data\raw\red_panda\red_panda-0228.jpg,red_panda
data\raw\red_panda\red_panda-0143.jpg,red_panda
data\raw\red_panda\red_panda-0214.jpg,red_panda
data\raw\red_panda\red_panda-0235.jpg,red_panda
data\raw\red_panda\red_panda-0151.jpg,red_panda
data\raw\red_panda\red_panda-0113.jpg,red_panda
data\raw\red_panda\red_panda-0296.jpg,red_panda
data\raw\red_panda\red_panda-0162.jpg,red_panda
data\raw\red_panda\red_panda-0060.jpg,red_panda
data\raw\red_panda\red_panda-0311.jpg,red_panda
data\raw\red_panda\red_panda-0305.jpg,red_panda
data\raw\red_panda\red_panda-0205.jpg,red_panda
data\raw\red_panda\red_panda-0138.jpg,red_panda
data\raw\red_panda\red_panda-0270.jpg,red_panda
data\raw\red_panda\red_panda-0298.jpg,red_panda
data\raw\red_panda\red_panda-0079.jpg,red_panda
data\raw\red_panda\red_panda-0091.jpg,red_panda
data\raw\red_panda\red_panda-0239.jpg,red_panda
data\raw\red_panda\red_panda-0192.jpg,red_panda
data\raw\red_panda\red_panda-0027.jpg,red_panda
data\raw\red_panda\red_panda-0169.jpg,red_panda
data\raw\red_panda\red_panda-0021.jpg,red_panda
data\raw\red_panda\red_panda-0083.jpg,red_panda
data\raw\red_panda\red_panda-0293.jpg,red_panda
data\raw\red_panda\red_panda-0142.jpg,red_panda
data\raw\red_panda\red_panda-0101.jpg,red_panda
data\raw\red_panda\red_panda-0233.jpg,red_panda
data\raw\red_panda\red_panda-0313.jpg,red_panda
data\raw\red_panda\red_panda-0049.jpg,red_panda
data\raw\red_panda\red_panda-0140.jpg,red_panda
data\raw\red_panda\red_panda-0230.jpg,red_panda
data\raw\red_panda\red_panda-0326.jpg,red_panda
data\raw\red_panda\red_panda-0026.jpg,red_panda
data\raw\red_panda\red_panda-0001.jpg,red_panda
data\raw\red_panda\red_panda-0243.jpg,red_panda
data\raw\red_panda\red_panda-0202.jpg,red_panda
data\raw\red_panda\red_panda-0308.jpg,red_panda
data\raw\red_panda\red_panda-0115.jpg,red_panda
data\raw\red_panda\red_panda-0056.jpg,red_panda
data\raw\red_panda\red_panda-0203.jpg,red_panda
data\raw\red_panda\red_panda-0234.jpg,red_panda
data\raw\red_panda\red_panda-0232.jpg,red_panda
data\raw\red_panda\red_panda-0073.jpg,red_panda
data\raw\red_panda\red_panda-0245.jpg,red_panda
data\raw\red_panda\red_panda-0090.jpg,red_panda
data\raw\red_panda\red_panda-0118.jpg,red_panda
data\raw\red_panda\red_panda-0007.jpg,red_panda
data\raw\red_panda\red_panda-0208.jpg,red_panda
data\raw\red_panda\red_panda-0003.jpg,red_panda
data\raw\red_panda\red_panda-0040.jpg,red_panda
data\raw\red_panda\red_panda-0085.jpg,red_panda
data\raw\red_panda\red_panda-0277.jpg,red_panda
data\raw\red_panda\red_panda-0209.jpg,red_panda
data\raw\red_panda\red_panda-0097.jpg,red_panda
